tconst,averageRating,numVotes
tt0046894,6.4,523
tt0046895,6.5,69
tt0046896,6.4,856
tt0046899,6.6,3905
tt0046903,6.3,3021
tt0046906,6.6,1454
tt0046911,8.1,65568
tt0046912,8.2,173625
tt0046915,6.9,232
tt0046928,6.7,1324
tt0046935,6.9,1757
tt0046936,6.3,994
tt0046937,6.1,952
tt0046942,5.8,304
tt0046949,6.5,4057
tt0046951,6.3,2438
tt0046963,7.4,4104
tt0046969,5.3,1345
tt0046970,6.7,1430
tt0046982,5.7,131
tt0046994,6.1,436
tt0046995,6.3,407
tt0047000,5.2,612
tt0047011,6.7,280
tt0047013,6.6,3586
tt0047024,6.4,226
tt0047025,6.5,487
tt0047026,5.7,351
tt0047029,6.0,556
tt0047030,7.3,8836
tt0047032,6.4,156
tt0047040,6.7,1218
tt0047041,5.3,624
tt0047050,5.9,1378
tt0047051,7.2,86
tt0047066,6.7,486
tt0047073,6.2,1935
tt0047074,6.3,528
tt0047075,5.8,119
tt0047076,6.3,433
tt0047086,6.7,5973
tt0047094,7.8,7559
tt0047101,7.1,5497
tt0047102,5.8,169
tt0047112,6.0,225
tt0047121,4.9,82
tt0047123,7.2,4001
tt0047125,6.2,39
tt0047135,6.0,377
tt0047136,7.6,17842
tt0047150,5.6,797
tt0047162,6.1,3827
tt0047165,6.9,278
tt0047170,5.8,45
tt0047178,5.8,770
tt0047184,6.6,1635
tt0047188,5.8,474
tt0047190,6.5,280
tt0047191,7.0,4898
tt0047192,6.7,377
tt0047197,6.8,620
tt0047199,6.4,572
tt0047203,7.0,6835
tt0047205,6.0,288
tt0047207,5.9,206
tt0047209,6.1,1644
tt0047221,5.7,93
tt0047230,6.3,581
tt0047238,7.6,1847
tt0047263,6.5,1062
tt0047264,6.7,4003
tt0047265,6.4,243
tt0047278,7.1,1297
tt0047279,6.5,1207
tt0047282,5.8,42
tt0047296,8.1,153667
tt0047327,6.6,746
tt0047333,5.6,116
tt0047334,6.1,346
tt0047336,6.7,1506
tt0047348,5.9,986
tt0047349,6.6,1648
tt0047355,5.8,132
tt0047365,6.2,2659
tt0047367,5.3,53
tt0047369,5.1,267
tt0047370,6.7,1532
tt0047376,6.5,2155
tt0047377,7.1,3273
tt0047379,6.0,45
tt0047388,6.9,934
tt0047390,6.4,147
tt0047396,8.5,483682
tt0047405,6.3,134
tt0047408,6.2,1121
tt0047410,6.9,52
tt0047422,6.6,11677
tt0047423,5.8,225
tt0047424,6.6,932
tt0047429,5.8,463
tt0047434,6.1,680
tt0047437,7.6,64627
tt0047448,5.5,163
tt0047449,6.3,1053
tt0047452,6.2,88
tt0047463,6.3,610
tt0047464,6.0,1559
tt0047465,5.7,70
tt0047467,5.6,248
tt0047472,7.3,25018
tt0047475,5.7,162
tt0047476,5.9,817
tt0047479,6.8,1493
tt0047490,6.0,680
tt0047494,4.6,1643
tt0047501,5.7,769
tt0047505,6.5,1004
tt0047508,6.0,290
tt0047522,7.5,18063
tt0047528,8.0,62861
tt0047529,5.4,674
tt0047537,6.5,896
tt0047542,6.8,6654
tt0047550,6.4,1888
tt0047556,5.8,214
tt0047562,5.6,946
tt0047563,6.3,407
tt0047566,5.8,257
tt0047573,7.2,21993
tt0047574,6.4,6043
tt0047575,5.9,580
tt0047579,6.5,949
tt0047580,6.3,3418
tt0047581,6.4,688
tt0047582,5.8,812
tt0047589,5.6,137
tt0047591,6.9,37
tt0047595,6.2,507
tt0047603,6.4,2210
tt0047620,5.7,40
tt0047625,5.9,434
tt0047630,6.6,4157
tt0047634,5.8,327
tt0047641,6.0,1415
tt0047647,7.0,10163
tt0047648,5.3,18
tt0047673,7.5,42503
tt0047677,6.8,16137
tt0047679,6.6,3104
tt0047680,6.9,1069
tt0047681,5.8,522
tt0047684,6.3,238
tt0047685,5.8,311
tt0047687,5.7,92
tt0047688,6.7,2523
tt0047804,5.7,147
tt0047811,7.6,14901
tt0047817,5.8,164
tt0047818,6.8,146
tt0047821,7.2,3097
tt0047830,6.6,193
tt0047835,5.2,143
tt0047836,5.3,176
tt0047840,6.5,4006
tt0047844,6.3,579
tt0047849,7.7,21919
tt0047860,6.4,2336
tt0047865,4.7,272
tt0047871,6.1,397
tt0047872,5.0,195
tt0047873,6.7,1216
tt0047876,7.5,6130
tt0047878,7.3,7628
tt0047879,6.6,1005
tt0047880,6.8,3690
tt0047885,7.4,9100
tt0047889,6.2,3246
tt0047919,6.2,804
tt0047923,7.0,603
tt0047942,5.6,61
tt0047944,6.3,1826
tt0047948,6.4,487
tt0047949,5.8,33
tt0047954,6.4,490
tt0047956,6.8,2054
tt0047958,7.0,604
tt0047969,6.7,3904
tt0047975,5.8,654
tt0047978,6.6,355
tt0047983,5.3,334
tt0047985,7.5,9907
tt0047990,7.7,1897
tt0048005,6.3,235
tt0048028,7.8,45278
tt0048034,6.6,1333
tt0048044,5.5,613
tt0048047,6.2,309
tt0048055,7.1,7641
tt0048056,6.0,1177
tt0048064,6.4,1285
tt0048078,5.1,873
tt0048087,7.0,1938
tt0048091,6.2,516
tt0048092,5.7,682
tt0048094,5.2,88
tt0048111,5.1,596
tt0048118,5.1,159
tt0048119,6.5,906
tt0048124,6.4,1460
tt0048130,7.0,979
tt0048140,7.1,17673
tt0048158,6.4,619
tt0048171,6.5,856
tt0048182,6.8,3481
tt0048183,5.2,250
tt0048184,6.4,10
tt0048188,6.4,592
tt0048190,6.4,1177
tt0048191,7.2,2194
tt0048199,7.0,2031
tt0048201,5.7,133
tt0048204,6.3,2595
tt0048210,6.7,1063
tt0048216,7.0,3575
tt0048217,6.6,460
tt0048232,5.6,149
tt0048233,7.1,3906
tt0048237,5.9,129
tt0048248,6.2,2762
tt0048250,6.4,1009
tt0048259,5.8,628
tt0048260,6.2,1566
tt0048262,5.7,141
tt0048279,5.6,597
tt0048280,7.3,134136
tt0048281,7.6,29240
tt0048285,5.6,84
tt0048287,6.3,837
tt0048289,6.4,1338
tt0048291,6.4,2670
tt0048295,7.1,320
tt0048301,6.1,220
tt0048308,7.3,5434
tt0048310,6.6,1054
tt0048312,7.1,2897
tt0048313,6.1,111
tt0048316,6.4,4963
tt0048317,7.1,4254
tt0048318,6.3,598
tt0048328,6.5,522
tt0048331,5.6,214
tt0048333,6.1,148
tt0048336,6.4,1041
tt0048337,7.1,1047
tt0048338,5.9,228
tt0048339,6.7,1960
tt0048340,6.8,3442
tt0048342,7.3,10889
tt0048347,7.3,11210
tt0048350,6.2,1161
tt0048355,6.2,151
tt0048356,7.7,24275
tt0048361,6.5,231
tt0048364,6.3,532
tt0048380,7.6,16812
tt0048387,6.6,3672
tt0048391,6.6,101
tt0048393,7.2,8466
tt0048401,6.8,1832
tt0048411,6.6,658
tt0048412,6.5,850
tt0048421,7.0,721
tt0048422,6.0,43
tt0048423,6.3,836
tt0048424,8.0,88790
tt0048432,6.7,2013
tt0048441,6.0,407
tt0048445,7.0,12846
tt0048448,6.1,269
tt0048459,6.4,760
tt0048470,6.2,203
tt0048475,6.9,960
tt0048484,6.3,1317
tt0048507,6.4,499
tt0048510,6.7,417
tt0048512,6.8,1005
tt0048513,6.5,845
tt0048514,6.1,258
tt0048517,5.2,659
tt0048522,6.0,488
tt0048527,6.7,2126
tt0048528,6.3,1050
tt0048531,5.4,386
tt0048535,5.9,1248
tt0048538,5.8,1056
tt0048545,7.6,90126
tt0048557,6.4,290
tt0048563,6.9,4014
tt0048570,6.7,1608
tt0048588,6.3,713
tt0048593,6.4,3134
tt0048594,5.1,134
tt0048602,6.4,366
tt0048603,5.9,482
tt0048607,6.3,719
tt0048614,6.6,178
tt0048621,6.4,249
tt0048623,5.2,388
tt0048628,6.8,577
tt0048634,6.2,456
tt0048640,6.2,1484
tt0048651,6.7,41
tt0048652,6.0,507
tt0048654,6.6,272
tt0048657,7.9,2672
tt0048662,6.2,557
tt0048665,6.1,511
tt0048666,6.6,595
tt0048667,6.3,3576
tt0048668,6.0,52
tt0048673,7.1,8651
tt0048690,6.3,807
tt0048691,6.7,2705
tt0048692,6.4,24
tt0048705,6.4,2634
tt0048711,5.5,295
tt0048712,5.5,172
tt0048719,6.1,399
tt0048723,5.8,104
tt0048724,6.6,2105
tt0048726,5.5,211
tt0048728,7.4,72428
tt0048730,5.5,429
tt0048744,5.6,455
tt0048748,6.8,1038
tt0048750,7.0,38269
tt0048754,5.8,90
tt0048756,7.5,75
tt0048759,6.5,75
tt0048762,6.2,192
tt0048767,6.1,776
tt0048773,6.3,111
tt0048789,7.0,2880
tt0048791,6.7,2828
tt0048801,7.4,9541
tt0048810,5.7,127
tt0048811,6.5,953
tt0048814,5.6,241
tt0048822,6.5,1537
tt0048918,6.9,3717
tt0048937,5.8,3705
tt0048938,5.6,197
tt0048944,5.9,701
tt0048947,7.0,8573
tt0048954,6.0,959
tt0048960,6.7,27406
tt0048966,7.4,5341
tt0048967,6.8,2740
tt0048971,6.2,1398
tt0048973,7.3,7657
tt0048975,6.5,1474
tt0048976,6.6,1654
tt0048977,7.4,14311
tt0048983,6.1,1015
tt0048989,5.9,177
tt0048990,6.6,4441
tt0048996,6.3,122
tt0049002,5.9,343
tt0049004,6.5,1287
tt0049005,5.7,339
tt0049006,6.9,5357
tt0049007,6.4,1868
tt0049009,7.0,197
tt0049010,7.5,7457
tt0049011,5.3,234
tt0049013,6.0,1848
tt0049022,6.0,196
tt0049034,6.0,1251
tt0049036,5.8,818
tt0049038,6.4,11718
tt0049042,7.3,1136
tt0049043,7.8,1485
tt0049055,6.6,6338
tt0049061,7.4,3382
tt0049063,5.7,543
tt0049083,6.6,1809
tt0049085,5.7,40
tt0049088,7.1,570
tt0049089,6.0,200
tt0049092,3.7,3579
tt0049096,7.8,12832
tt0049107,6.6,1257
tt0049108,5.8,42
tt0049110,6.1,902
tt0049117,6.0,1544
tt0049119,5.7,36
tt0049130,6.9,1097
tt0049140,6.1,484
tt0049170,6.8,1896
tt0049177,6.2,1988
tt0049201,7.1,3121
tt0049212,5.5,721
tt0049218,4.8,69
tt0049223,7.5,49114
tt0049224,6.0,1182
tt0049225,6.1,1067
tt0049226,5.9,393
tt0049229,5.6,328
tt0049233,7.3,7098
tt0049240,6.4,496
tt0049247,6.0,376
tt0049261,7.6,38642
tt0049263,6.8,3486
tt0049264,5.2,538
tt0049266,7.2,25
tt0049268,5.8,205
tt0049271,7.2,923
tt0049278,6.4,895
tt0049280,6.9,368
tt0049285,6.0,565
tt0049291,7.5,8093
tt0049307,6.8,31
tt0049313,5.6,271
tt0049314,6.9,15875
tt0049317,6.4,322
tt0049333,5.6,554
tt0049353,6.3,118
tt0049366,7.7,49461
tt0049367,6.4,902
tt0049369,5.1,1148
tt0049384,5.8,227
tt0049403,4.2,258
tt0049404,6.4,322
tt0049407,6.1,1576
tt0049408,7.4,26100
tt0049414,6.7,3740
tt0049431,6.3,1602
tt0049434,7.0,3246
tt0049443,5.8,267
tt0049446,5.9,530
tt0049451,5.0,178
tt0049456,7.3,11704
tt0049461,6.0,158
tt0049463,5.9,25
tt0049470,7.4,64310
tt0049471,7.4,5194
tt0049472,6.3,715
tt0049474,7.1,3756
tt0049487,5.9,546
tt0049490,6.0,870
tt0049500,6.1,191
tt0049508,5.5,462
tt0049509,7.1,1276
tt0049513,7.3,20035
tt0049520,5.7,414
tt0049521,6.8,2381
tt0049523,6.8,2046
tt0049533,7.0,70
tt0049538,6.5,18
tt0049547,6.1,599
tt0049552,7.2,4037
tt0049553,6.4,755
tt0049561,6.0,24
tt0049564,5.8,21
tt0049571,6.6,226
tt0049588,6.0,76
tt0049594,6.5,94
tt0049601,7.7,2990
tt0049619,6.2,673
tt0049621,6.5,1284
tt0049635,6.1,389
tt0049636,6.2,538
tt0049640,6.1,497
tt0049646,6.6,6275
tt0049652,6.8,1425
tt0049653,6.9,3986
tt0049656,6.9,2174
tt0049663,6.2,747
tt0049666,6.7,365
tt0049667,6.5,652
tt0049672,6.4,818
tt0049674,7.4,4634
tt0049683,6.6,110
tt0049684,5.1,607
tt0049696,6.4,1342
tt0049706,5.6,571
tt0049714,6.0,272
tt0049729,6.0,204
tt0049730,7.9,88660
tt0049737,5.8,544
tt0049743,7.4,5407
tt0049755,6.1,344
tt0049767,6.4,456
tt0049771,6.7,185
tt0049777,7.4,1928
tt0049778,7.5,8138
tt0049800,6.6,1466
tt0049801,6.4,656
tt0049804,5.6,183
tt0049805,5.6,145
tt0049815,6.4,2589
tt0049829,7.3,2789
tt0049830,6.7,3399
tt0049831,6.1,362
tt0049832,6.6,66
tt0049833,7.9,70692
tt0049834,6.5,621
tt0049841,6.4,369
tt0049843,7.5,2975
tt0049844,6.8,1037
tt0049847,5.4,397
tt0049849,6.3,1443
tt0049856,6.8,1478
tt0049871,7.2,1679
tt0049872,6.4,704
tt0049873,6.4,163
tt0049875,6.8,4644
tt0049881,6.6,1483
tt0049909,5.2,269
tt0049933,6.6,979
tt0049934,6.7,10026
tt0049949,6.9,6283
tt0049955,5.9,272
tt0049966,7.4,11741
tt0049967,6.1,2919
tt0049970,5.9,23
tt0049973,5.9,511
tt0049974,5.6,128
tt0050083,9.0,771142
tt0050086,7.6,19736
tt0050092,5.4,45
tt0050097,7.2,864
tt0050100,7.1,1668
tt0050103,5.5,192
tt0050105,7.4,30396
tt0050109,6.3,109
tt0050112,7.1,1371
tt0050121,6.2,119
tt0050123,7.4,1515
tt0050135,6.2,713
tt0050155,6.3,685
tt0050156,6.7,745
tt0050166,6.5,2371
tt0050168,6.7,1068
tt0050169,6.4,510
tt0050171,6.3,1167
tt0050184,5.5,251
tt0050192,6.3,572
tt0050204,5.9,866
tt0050208,6.2,1636
tt0050212,8.2,218497
tt0050218,5.1,315
tt0050229,5.8,176
tt0050232,4.8,67
tt0050246,7.0,1282
tt0050263,7.1,623
tt0050271,6.4,2411
tt0050298,6.1,465
tt0050299,5.4,342
tt0050301,6.3,1430
tt0050306,6.7,4873
tt0050307,7.2,8671
tt0050311,6.1,59
tt0050316,6.8,176
tt0050336,6.0,409
tt0050338,6.0,359
tt0050347,7.2,3262
tt0050349,6.7,37
tt0050356,7.4,11111
tt0050363,5.8,479
tt0050367,6.7,977
tt0050371,8.2,15692
tt0050379,5.8,2659
tt0050383,6.9,1903
tt0050385,6.0,468
tt0050397,6.0,1719
tt0050400,7.1,99
tt0050407,7.0,5281
tt0050419,7.0,30194
tt0050420,6.2,302
tt0050424,6.6,1015
tt0050438,5.9,391
tt0050439,5.5,855
tt0050440,5.7,107
tt0050447,5.8,58
tt0050450,5.7,132
tt0050467,6.2,769
tt0050468,7.1,15741
tt0050470,6.2,1405
tt0050481,6.3,459
tt0050483,5.9,406
tt0050486,6.4,47
tt0050487,7.2,1362
tt0050490,7.3,8612
tt0050494,6.3,794
tt0050495,6.3,617
tt0050506,5.4,278
tt0050507,5.9,162
tt0050526,6.4,581
tt0050527,7.0,237
tt0050549,6.1,1226
tt0050560,6.2,766
tt0050562,5.6,2431
tt0050568,6.0,162
tt0050569,7.0,1358
tt0050580,6.1,666
tt0050589,5.9,119
tt0050590,6.3,294
tt0050599,5.6,2045
tt0050629,6.1,3279
tt0050631,6.6,2858
tt0050635,5.8,18
tt0050646,5.6,926
tt0050650,6.3,601
tt0050652,6.4,799
tt0050658,7.1,15608
tt0050659,6.4,2159
tt0050660,6.0,708
tt0050665,7.8,1435
tt0050680,6.8,1074
tt0050681,7.1,2700
tt0050682,6.5,401
tt0050692,5.2,254
tt0050698,6.8,336
tt0050704,6.7,722
tt0050710,6.7,531
tt0050716,6.2,88
tt0050719,6.9,355
tt0050738,6.3,938
tt0050749,6.8,1858
tt0050755,6.3,71
tt0050758,7.8,1224
tt0050763,6.6,4065
tt0050771,7.1,1037
tt0050773,6.3,73
tt0050781,6.6,2749
tt0050782,7.8,8149
tt0050784,6.1,190
tt0050795,5.2,212
tt0050798,7.3,13602
tt0050799,5.8,319
tt0050805,6.5,1075
tt0050813,6.9,294
tt0050815,6.6,5401
tt0050817,6.5,2314
tt0050825,8.4,194660
tt0050839,7.2,6017
tt0050841,6.1,531
tt0050854,6.9,464
tt0050858,5.7,2825
tt0050861,6.4,8316
tt0050863,5.9,43
tt0050872,6.0,512
tt0050873,6.8,3947
tt0050882,6.3,3900
tt0050893,5.2,410
tt0050899,6.6,844
tt0050900,5.7,363
tt0050903,6.3,1078
tt0050904,6.1,254
tt0050915,6.7,2133
tt0050923,6.6,1565
tt0050928,6.4,1210
tt0050933,7.0,6888
tt0050954,6.3,306
tt0050957,3.7,1760
tt0050961,6.7,333
tt0050972,6.8,3966
tt0050973,5.7,48
tt0050976,8.1,182983
tt0050982,6.8,427
tt0050985,7.0,2000
tt0050993,6.5,1196
tt0050997,7.1,688
tt0051003,7.1,7984
tt0051007,5.8,251
tt0051011,5.6,297
tt0051015,6.4,858
tt0051016,4.8,1342
tt0051017,6.3,134
tt0051028,6.2,2403
tt0051029,6.3,78
tt0051036,8.0,31808
tt0051047,7.3,5316
tt0051049,6.5,307
tt0051051,6.9,2410
tt0051055,7.1,3439
tt0051058,6.6,492
tt0051059,6.8,55
tt0051071,6.1,105
tt0051074,6.7,773
tt0051076,6.7,181
tt0051077,7.2,7981
tt0051083,7.3,1063
tt0051087,7.3,5818
tt0051088,6.1,329
tt0051097,6.2,532
tt0051103,6.2,135
tt0051111,6.6,855
tt0051114,6.2,1461
tt0051133,6.2,948
tt0051136,5.6,530
tt0051141,6.5,1365
tt0051147,6.0,62
tt0051179,5.6,335
tt0051181,6.0,77
tt0051182,6.6,579
tt0051193,6.6,1016
tt0051196,7.0,3579
tt0051198,6.6,4215
tt0051201,8.4,123153
tt0051204,7.3,664
tt0051207,7.4,28415
tt0051209,6.8,672
tt0051213,6.1,189
tt0051214,6.6,594
tt0051237,7.1,212
tt0051346,6.6,295
tt0051349,5.3,723
tt0051352,6.3,69
tt0051358,6.1,210
tt0051360,5.9,473
tt0051363,5.7,221
tt0051364,5.8,771
tt0051365,7.6,10083
tt0051383,7.9,11447
tt0051393,6.4,1467
tt0051398,5.7,1976
tt0051400,6.0,221
tt0051405,6.2,303
tt0051406,6.8,11250
tt0051408,5.9,21
tt0051411,7.9,18083
tt0051418,6.3,26225
tt0051429,6.9,5157
tt0051431,4.7,207
tt0051433,7.0,5602
tt0051435,6.7,2803
tt0051436,6.4,2526
tt0051454,7.2,1728
tt0051459,7.9,49244
tt0051466,5.8,302
tt0051489,6.4,500
tt0051493,6.0,77
tt0051496,6.7,3155
tt0051500,5.1,641
tt0051501,6.6,1216
tt0051519,6.3,1386
tt0051524,6.2,500
tt0051525,7.6,15708
tt0051534,6.5,1324
tt0051545,5.9,66
tt0051590,5.7,55
tt0051608,5.4,293
tt0051627,5.7,317
tt0051636,6.9,1004
tt0051638,5.1,1572
tt0051639,6.5,25
tt0051649,6.4,2002
tt0051657,6.4,469
tt0051658,6.6,22856
tt0051667,6.6,844
tt0051687,6.2,740
tt0051690,7.0,1889
tt0051692,5.5,293
tt0051697,6.7,118
tt0051711,7.8,14
tt0051721,6.4,297
tt0051724,6.1,1070
tt0051732,7.0,1049
tt0051739,7.0,3482
tt0051742,6.9,524
tt0051745,6.6,8711
tt0051750,6.4,1479
tt0051754,7.2,588
tt0051755,6.3,2922
tt0051757,5.4,424
tt0051758,7.5,6642
tt0051760,6.2,282
tt0051767,6.5,714
tt0051770,6.0,427
tt0051773,6.7,9317
tt0051776,7.2,5048
tt0051778,7.0,238
tt0051781,6.7,298
tt0051811,5.3,35
tt0051813,6.9,188
tt0051816,6.6,1498
tt0051817,6.1,25
tt0051818,6.9,5342
tt0051819,6.5,1631
tt0051839,5.7,204
tt0051840,5.6,815
tt0051845,7.3,3759
tt0051847,6.4,310
tt0051848,6.8,2418
tt0051849,6.4,4289
tt0051852,6.8,827
tt0051866,7.3,3850
tt0051878,7.3,11004
tt0051879,7.0,3881
tt0051881,5.1,937
tt0051891,5.5,406
tt0051893,5.8,297
tt0051896,6.3,153
tt0051899,7.1,7939
tt0051901,5.6,111
tt0051907,6.4,107
tt0051911,6.2,1136
tt0051913,6.9,1088
tt0051936,6.4,253
tt0051946,6.2,363
tt0051953,5.6,25
tt0051956,6.2,50
tt0051977,7.2,41
tt0051978,6.4,1532
tt0051986,7.2,510
tt0051987,5.4,382
tt0051990,5.4,87
tt0052005,7.5,4030
tt0052006,5.9,198
tt0052013,6.8,765
tt0052027,6.9,7847
tt0052029,5.8,113
tt0052030,6.0,591
tt0052033,7.1,577
tt0052045,5.8,77
tt0052047,5.6,478
tt0052050,7.0,3308
tt0052053,6.0,77
tt0052059,6.3,1023
tt0052090,5.2,76
tt0052097,6.9,1809
tt0052104,4.6,2220
tt0052106,6.7,1912
tt0052110,6.0,155
tt0052117,5.9,1265
tt0052121,6.3,112
tt0052126,6.7,1595
tt0052129,6.3,219
tt0052135,6.6,1099
tt0052147,6.4,142
tt0052148,6.3,1010
tt0052151,7.3,11665
tt0052155,6.0,365
tt0052170,6.0,200
tt0052182,7.4,7742
tt0052190,6.8,2702
tt0052197,6.6,674
tt0052198,6.1,94
tt0052216,7.9,10476
tt0052218,7.3,6568
tt0052235,5.9,768
tt0052271,5.7,325
tt0052278,7.1,4488
tt0052280,6.3,234
tt0052283,6.8,718
tt0052291,5.9,341
tt0052293,6.6,3696
tt0052300,6.3,458
tt0052302,6.4,678
tt0052303,6.4,2205
tt0052310,5.7,162
tt0052311,8.0,103929
tt0052323,6.1,197
tt0052325,5.8,1284
tt0052326,5.8,277
tt0052327,7.0,793
tt0052328,7.0,646
tt0052335,5.9,57
tt0052336,5.0,45
tt0052343,6.1,294
tt0052357,8.3,396764
tt0052365,7.0,14394
tt0052370,6.0,152
tt0052373,6.8,129
tt0052387,5.6,296
tt0052391,6.2,416
tt0052395,6.6,1146
tt0052398,5.9,255
tt0052407,6.2,114
tt0052411,6.9,261
tt0052415,7.2,8143
tt0052427,6.4,2606
tt0052530,5.8,1885
tt0052543,6.7,1800
tt0052557,6.9,23
tt0052561,8.0,65989
tt0052563,5.8,986
tt0052564,5.2,3342
tt0052582,6.6,28
tt0052583,6.4,851
tt0052602,6.0,5223
tt0052606,5.5,580
tt0052607,6.6,1519
tt0052617,6.0,1084
tt0052618,8.1,237104
tt0052619,6.6,2093
tt0052626,6.2,756
tt0052627,5.4,411
tt0052629,6.4,276
tt0052631,6.4,1037
tt0052637,5.0,423
tt0052638,6.1,319
tt0052648,6.8,678
tt0052652,6.5,30
tt0052662,6.4,535
tt0052673,6.9,649
tt0052680,6.3,1409
tt0052681,6.1,643
tt0052700,7.4,6585
tt0052706,5.0,361
tt0052722,7.1,8227
tt0052724,7.3,3760
tt0052727,4.5,12
tt0052735,7.0,2506
tt0052738,7.4,12808
tt0052744,5.9,462
tt0052745,7.1,416
tt0052771,6.4,876
tt0052781,7.2,693
tt0052789,7.1,72
tt0052792,6.5,3410
tt0052793,7.0,314
tt0052799,5.5,485
tt0052809,7.1,1959
tt0052832,7.1,6408
tt0052837,6.8,1954
tt0052840,6.7,711
tt0052847,6.6,3439
tt0052854,6.3,95
tt0052862,5.8,1517
tt0052864,5.4,2344
tt0052876,7.1,4215
tt0052878,5.8,286
tt0052893,7.9,31869
tt0052896,6.2,2556
tt0052897,5.7,343
tt0052900,7.4,11
tt0052902,7.1,10517
tt0052906,5.3,133
tt0052911,7.1,3982
tt0052915,5.6,187
tt0052918,7.8,16402
tt0052927,5.5,160
tt0052933,6.5,2738
tt0052934,6.0,856
tt0052941,6.3,675
tt0052944,6.5,417
tt0052946,6.3,1320
tt0052948,7.0,17544
tt0052950,6.8,1664
tt0052951,5.2,76
tt0052961,7.6,2344
tt0052990,6.9,900
tt0052992,6.7,324
tt0052993,7.3,7874
tt0053003,7.1,1356
tt0053017,6.7,1204
tt0053043,4.4,212
tt0053044,6.2,816
tt0053045,6.1,638
tt0053054,6.9,1600
tt0053065,7.2,1273
tt0053069,5.9,457
tt0053081,6.5,360
tt0053084,6.9,8874
tt0053105,5.8,57
tt0053108,5.9,3107
tt0053109,6.0,324
tt0053125,8.3,323561
tt0053126,7.1,2654
tt0053131,7.5,10669
tt0053133,7.4,4705
tt0053137,7.1,13053
tt0053140,6.4,742
tt0053143,7.2,14395
tt0053149,6.8,544
tt0053152,6.6,111
tt0053172,7.4,17332
tt0053182,7.0,1743
tt0053183,7.1,4653
tt0053192,5.5,151
tt0053203,6.4,204
tt0053214,6.3,378
tt0053221,8.0,62086
tt0053226,7.6,6210
tt0053229,6.1,170
tt0053235,6.2,47
tt0053244,6.8,1894
tt0053245,5.4,291
tt0053247,6.8,2055
tt0053269,6.3,229
tt0053271,6.4,5095
tt0053272,7.0,1336
tt0053290,6.1,3314
tt0053291,8.2,263787
tt0053298,6.2,898
tt0053308,6.9,585
tt0053318,7.5,15649
tt0053320,6.9,3377
tt0053321,5.9,311
tt0053331,6.9,455
tt0053334,6.4,1321
tt0053341,6.5,1008
tt0053349,6.2,661
tt0053350,6.3,619
tt0053351,6.4,2249
tt0053355,6.3,477
tt0053359,5.5,423
tt0053365,5.9,389
tt0053366,6.0,93
tt0053371,6.7,610
tt0053374,6.6,556
tt0053380,6.5,16
tt0053385,6.5,34
tt0053398,5.9,63
tt0053399,6.4,1967
tt0053402,6.2,90
tt0053434,7.1,6271
tt0053437,6.6,696
tt0053450,5.9,394
tt0053453,6.1,1807
tt0053455,6.7,2601
tt0053461,5.4,291
tt0053462,7.4,3802
tt0053561,6.6,544
tt0053570,7.6,1212
tt0053571,6.2,1499
tt0053580,6.8,15937
tt0053582,6.0,839
tt0053583,6.2,580
tt0053601,5.7,748
tt0053604,8.3,179386
tt0053622,6.3,6585
tt0053634,4.7,222
tt0053638,6.2,805
tt0053641,5.9,325
tt0053643,7.3,1621
tt0053645,6.9,3412
tt0053652,7.9,583
tt0053660,6.2,225
tt0053661,5.1,181
tt0053675,5.5,855
tt0053681,5.5,37
tt0053690,6.3,2331
tt0053715,6.4,3040
tt0053716,5.9,3489
tt0053735,6.7,229
tt0053750,7.2,766
tt0053752,6.6,794
tt0053762,6.0,180
tt0053779,8.0,72606
tt0053793,7.7,11651
tt0053796,7.1,3409
tt0053804,6.7,9972
tt0053806,6.2,525
tt0053808,7.0,34
tt0053810,6.4,1581
tt0053814,5.9,154
tt0053820,6.4,161
tt0053831,6.2,52
tt0053839,5.8,181
tt0053841,6.7,2780
tt0053849,7.1,1660
tt0053850,4.7,548
tt0053856,7.8,3266
tt0053865,6.9,115
tt0053877,6.5,5267
tt0053879,6.9,1403
tt0053884,5.5,435
tt0053902,5.9,1402
tt0053906,4.9,165
tt0053912,6.1,689
tt0053917,7.4,3431
tt0053918,6.0,59
tt0053935,7.8,5792
tt0053936,6.2,368
tt0053946,8.1,30061
tt0053957,6.3,2763
tt0053958,6.1,324
tt0053972,6.8,12
tt0053976,8.1,29175
tt0053993,6.1,344
tt0053994,6.5,1478
tt0053999,6.4,172
tt0054016,6.7,2140
tt0054021,7.1,486
tt0054037,6.7,880
tt0054038,5.5,4006
tt0054047,7.7,94368
tt0054053,6.6,119
tt0054058,6.1,418
tt0054064,5.9,368
tt0054069,6.5,108
tt0054084,6.7,5376
tt0054086,5.4,1851
tt0054095,6.2,885
tt0054098,8.1,8175
tt0054102,6.6,1479
tt0054115,7.1,1525
tt0054120,6.1,312
tt0054127,6.9,7752
tt0054130,8.0,21044
tt0054135,6.5,23158
tt0054141,6.1,509
tt0054142,6.2,544
tt0054152,7.2,5513
tt0054164,6.9,546
tt0054172,5.4,1040
tt0054178,5.5,50
tt0054184,6.2,25
tt0054187,5.5,122
tt0054188,6.4,4559
tt0054190,6.6,357
tt0054195,7.4,10336
tt0054197,6.3,1567
tt0054198,7.3,5762
tt0054215,8.5,658197
tt0054230,6.7,1246
tt0054236,6.1,71
tt0054242,7.3,806
tt0054244,6.1,245
